lat	lon	title	description	icon
49.1950162	-122.8015925	Sandman Suites Surrey-Guildford	coinmap	coinmap.png
49.192336	-122.806141	Surrey, BC Supercharger	supercharger	supercharger.png
37.3255160163	-121.945538521	Coinme Bitcoin ATM	coinmap	coinmap.png
37.3256822	-121.944349	Bitcoin ATM	coinmap	coinmap.png
37.321909	-121.949106	San Jose, CA - Santana Row Supercharger	supercharger	supercharger.png
24.184811717	120.617426634	()	coinmap	coinmap.png
24.183497	120.615073	 J Mall 	supercharger	supercharger.png
37.3255160163	-121.945538521	Coinme Bitcoin ATM	coinmap	coinmap.png
37.3256822	-121.944349	Bitcoin ATM	coinmap	coinmap.png
37.321981	-121.948644	San Jose, CA - Valet - Santana Row Supercharger	supercharger	supercharger.png
49.280759	-123.1224298	Bitcoin ATM - Waves Coffee	coinmap	coinmap.png
49.2839789	-123.1251129	Digital Currency Profits	coinmap	coinmap.png
49.2859187	-123.1173439	BodyComp Imaging	coinmap	coinmap.png
49.2849221011	-123.123216033	Lead Mate	coinmap	coinmap.png
49.2790500963	-123.119498491	Fob Clone	coinmap	coinmap.png
49.2807244	-123.1224892	Waves Coffee House	coinmap	coinmap.png
49.2844217132	-123.121622801	Solimano Law	coinmap	coinmap.png
49.2808838606	-123.119316101	India Gate	coinmap	coinmap.png
49.2851281	-123.1158768	Resource World Magazine Inc.	coinmap	coinmap.png
49.2824801	-123.1236947	Don Francesco Ristorante	coinmap	coinmap.png
49.2771987651	-123.118565083	Active Body Nutrition	coinmap	coinmap.png
49.2832459565	-123.118232489	Canadian immigration & Citizenship Services	coinmap	coinmap.png
49.2823432	-123.116161	The Fall Tattooing	coinmap	coinmap.png
49.2806931	-123.1225589	Bitbulls - (Coinkite Terminal Location)	coinmap	coinmap.png
49.282005	-123.120232	Vancouver, BC - Pacific Centre Supercharger	supercharger	supercharger.png
25.7678176987	-80.19279778	Bit Gift Shop	coinmap	coinmap.png
25.764698	-80.194289	Miami, FL - Mary Brickell Village Supercharger	supercharger	supercharger.png
57.1473186	-2.0965252	CeX	coinmap	coinmap.png
57.149927	-2.094268	Aberdeen Scotland	supercharger	supercharger.png
38.346166439	-0.490479469299	Interface Spain, Film,tv,newmedia production service	coinmap	coinmap.png
38.3487243642	-0.486563444138	Floristera Buccaro	coinmap	coinmap.png
38.3509171	-0.4895023	Alicante	supercharger	supercharger.png
43.2641863	-2.9321668	Ercilla Abogados	coinmap	coinmap.png
43.2672103	-2.9358644	Bilbao	supercharger	supercharger.png
48.8754729	2.2958503	Apartment Etoile Arc De Triomphe with 1 bedroom for 4 people	coinmap	coinmap.png
48.8727318359	2.29682922363	Bitcoinscorner.com	coinmap	coinmap.png
48.873733	2.294999	Paris	supercharger	supercharger.png
47.6097909	-122.3366622	Nesbit's Fine Watch Service	coinmap	coinmap.png
47.6069606	-122.3332006	Phillip Morgan Photography	coinmap	coinmap.png
47.610024	-122.332078	Seattle, WA - Union Street Supercharger	supercharger	supercharger.png
36.1679884	-115.2868842	The Crepe	coinmap	coinmap.png
36.168822	-115.286631	Las Vegas, NV - Tivoli Village Supercharger	supercharger	supercharger.png
37.4153512612	-121.897301674	Coinme Bitcoin ATM	coinmap	coinmap.png
37.413524	-121.898362	Milpitas, CA - Great Mall Supercharger	supercharger	supercharger.png
26.0113148026	-80.1454997063	Athena Bitcoin ATM - Levs Pawn Shop	coinmap	coinmap.png
26.0116040647	-80.145354867	La Vendetta Restaurant	coinmap	coinmap.png
26.0112014	-80.1494901	Hollywood, FL	supercharger	supercharger.png
49.1394586	16.6315115	SUBWAY Olympia	coinmap	coinmap.png
49.138365	16.63069	Brno Supercharger	supercharger	supercharger.png
37.4979447	127.0277066	Cong()	coinmap	coinmap.png
37.499873	127.032354	    	supercharger	supercharger.png
43.6853307604	7.2361600399	Domaine-Pack.fr	coinmap	coinmap.png
43.68203	7.23273	Nice	supercharger	supercharger.png
-27.4735234576	153.028537631	Coinsafe Australia	coinmap	coinmap.png
-27.4684688153	153.027700782	Di Vine Hair Brisbane	coinmap	coinmap.png
-27.4670028305	153.028001189	The Roll Shop	coinmap	coinmap.png
-27.4669361944	153.030050397	Living Room Of Satoshi	coinmap	coinmap.png
-27.4695968488	153.025576472	Xennox Diamonds	coinmap	coinmap.png
-27.469754	153.02512	Brisbane	supercharger	supercharger.png
-33.8732304813	151.207237244	David Mahat	coinmap	coinmap.png
-33.8761967473	151.205649376	BitRocket Bitcoin ATM	coinmap	coinmap.png
-33.877763	151.205738	Sydney	supercharger	supercharger.png
50.2639286907	-119.278585911	The Sprouted Fig	coinmap	coinmap.png
50.267398	-119.273778	Vernon, BC	supercharger	supercharger.png
37.6411504842	-120.999641418	NocRoom PBX VOIP Systems	coinmap	coinmap.png
37.63927	-120.997027	Modesto, CA	supercharger	supercharger.png
37.6261652	-122.4115337	Paradise Hookah Lounge	coinmap	coinmap.png
37.629438	-122.411316	San Bruno, CA	supercharger	supercharger.png
26.3189332	-80.1030169	RC Boca Hobbies	coinmap	coinmap.png
26.318601	-80.10146	Deerfield Beach, FL	supercharger	supercharger.png
46.2336206807	-63.1273233891	Reinvented Inc.	coinmap	coinmap.png
46.237864	-63.129684	Charlottetown, PEI	supercharger	supercharger.png
38.885550382	-77.1758115292	Bitcoin ATM	coinmap	coinmap.png
38.882229	-77.171074	Falls Church, VA	supercharger	supercharger.png
20.651669574	-105.236213207	Vallarta.Photo	coinmap	coinmap.png
20.654787	-105.240159	Puerto Vallarta, Jalisco	supercharger	supercharger.png
51.5046823116	-0.00411987304688	Xapo.com	coinmap	coinmap.png
51.502543	-3.1e-05	North Greenwich Supercharger	supercharger	supercharger.png
33.8572697	-117.9995771	Red Roof Inn	coinmap	coinmap.png
33.86051	-117.997837	Buena Park, CA - Beach Boulevard Supercharger	supercharger	supercharger.png
39.5248198995	-119.811626673	Beautiful Bearded Man	coinmap	coinmap.png
39.528639	-119.815325	Reno, NV - North Sierra Street Supercharger	supercharger	supercharger.png
39.0890473963	-77.1528249979	Tiger Beer Wine & Deli	coinmap	coinmap.png
39.086198	-77.150774	Rockville, MD Supercharger	supercharger	supercharger.png
25.748638	-80.3044574	Ecig Shop Miami	coinmap	coinmap.png
25.748193	-80.307917	Miami, FL - SW 24th Street Supercharger	supercharger	supercharger.png
